model,layer,relative_depth,overall,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,sanctity,degradation
Qwen3-235B-A22B,46,0.4946236559139785,0.20383286751856558,0.24508264210695196,0.298841960729356,0.14950499557594377,0.23838131542631213,0.2171600184804653,0.2509805859791395,0.12452626126535193,0.20587525913941562,0.08216105238856797,0.2258145840943151
Qwen3-235B-A22B,47,0.5053763440860215,0.20802120720833955,0.27433112106923674,0.3041609632346083,0.14404474906928622,0.24777947941710676,0.2089264120080132,0.26188029494439624,0.10677427030890718,0.19169094015255528,0.11807804872210714,0.2225457931573337
Qwen3-235B-A22B,48,0.5161290322580645,0.20468318244559539,0.2796717411151991,0.3121155942550622,0.14876625335223215,0.2246141022133724,0.21298846287078144,0.2562408626663919,0.07869449597372902,0.17208996555203082,0.11245347647520199,0.24919686998210677
Qwen3-235B-A22B,49,0.5268817204301075,0.2044823407516267,0.27694472402301884,0.3033566607419165,0.1358940044834619,0.24199265471171072,0.2311902794293773,0.2663902889630675,0.10881061294822436,0.1808644299958616,0.07988990494619053,0.21948984727358722
Qwen3-235B-A22B,50,0.5376344086021505,0.203683520450396,0.2844620341358236,0.26557830584463216,0.13764669174743305,0.22251057686873532,0.23479190319675913,0.27736432694185187,0.11495577885272767,0.18355997346425812,0.07107213598885986,0.24489347746303847
Qwen3-235B-A22B,51,0.5483870967741935,0.20810580713173782,0.28322320735650086,0.3006777707117769,0.10620613301142989,0.23328064443878405,0.2419940857489069,0.2803536589543876,0.1166754375612662,0.18660669449637546,0.09027559766929683,0.2417648413688238
Qwen3-235B-A22B,52,0.5591397849462365,0.21196826061453344,0.2829774209501733,0.2754750195268709,0.16493332050398102,0.23690132207047965,0.24085292065998998,0.2638900635842195,0.13452562126812284,0.19950153904469714,0.08084242950541642,0.23978294903155573
Qwen3-235B-A22B,53,0.5698924731182796,0.21151377376441424,0.27522076641389903,0.2844319542826086,0.1628015588420666,0.23598734146641254,0.24106463662066513,0.28887172818177553,0.11038959498715062,0.1932610183760216,0.07886907205355231,0.24424006642015483
Qwen3-235B-A22B,54,0.5806451612903226,0.19496092058340403,0.283499692329388,0.3008562828031518,0.1351667619502731,0.22275129459311838,0.23848065585147904,0.27891286044267904,0.11538992094897249,0.10662494988783289,0.01895539255412848,0.2489713944731804
Qwen3-235B-A22B,55,0.5913978494623656,0.20743342581575278,0.27363968182851206,0.29262710498554234,0.1723429699641369,0.2208307405161909,0.20037496147716427,0.26054445510626023,0.12128883441922966,0.1963672223453885,0.10454743615037065,0.23177085136489706
Qwen3-235B-A22B,56,0.6021505376344086,0.2057833221309358,0.29169884727994033,0.294400616978729,0.15293862980591755,0.21735847827700328,0.21045924113469605,0.2734025900771436,0.10630070472643749,0.172649824709744,0.0971686129208259,0.24145567539908597
Qwen3-235B-A22B,57,0.6129032258064516,0.21105006077798816,0.29634242409526435,0.29621114823137007,0.14825746451813937,0.22771806369106917,0.24389336179249166,0.2699605599763427,0.10701062344606826,0.17831975956306823,0.08743996402117071,0.2553472384450629
Qwen3-235B-A22B,58,0.6236559139784946,0.19904748366036484,0.28833861092729884,0.2571259016320976,0.14908991185433673,0.20424074588312757,0.2366661561922414,0.26206775683728134,0.11197176920596108,0.17963205537876203,0.08352179898641932,0.2178201297062906
Qwen3-235B-A22B,59,0.6344086021505376,0.2008010563927823,0.28589935187158166,0.26636338681586225,0.13829940909952665,0.20464671001554258,0.21549426031662477,0.259345945043306,0.13309569443166047,0.18357493979174133,0.09323862412099249,0.22805224242115996
Qwen3-235B-A22B,60,0.6451612903225806,0.19624292200767685,0.28498688283671303,0.2784035038954187,0.14245374979596137,0.21218174431578818,0.19663383835474835,0.2669394201451093,0.08814970502722475,0.17226241403128395,0.0682306211639393,0.25218734051075364
Qwen3-235B-A22B,61,0.6559139784946236,0.2000208153293556,0.2715763083839451,0.29769933174176744,0.13416433287269924,0.2301486392784492,0.21357845539268505,0.25602678109936206,0.11258235967227925,0.17526242927919877,0.07787981808939615,0.23128969748394024
Qwen3-235B-A22B,62,0.6666666666666666,0.20030141165570242,0.28602565027629867,0.2760563580248452,0.12895873026008176,0.21679637677861308,0.22467691001658674,0.2764642247404028,0.11711901708771444,0.1608058249743538,0.0670322218928121,0.2490788025054802
Qwen3-235B-A22B,63,0.6774193548387096,0.19634187429779454,0.26719793297117456,0.2561104495508174,0.14132430711689392,0.22579626152186438,0.22299008061540304,0.25830513518009035,0.11278813721934389,0.17879555379634626,0.059279600034575664,0.24083128497159678
Qwen3-235B-A22B,64,0.6881720430107527,0.19553838852746602,0.2754577530873469,0.26348542385700113,0.12427921855550061,0.2155569248416357,0.2373556825212747,0.2602370012466291,0.12061455680094513,0.19663701452337778,0.03831872172431183,0.22344158811679882
Qwen3-235B-A22B,65,0.6989247311827957,0.20535321153873792,0.27732259452049546,0.29041396479185455,0.15132208156714355,0.22772441963562007,0.23322153713567118,0.2602898150806886,0.10197441133562801,0.17814794766285635,0.09627056050261196,0.2368447831549677
Qwen3-235B-A22B,66,0.7096774193548387,0.1887222867593546,0.2628413023209186,0.2677993708403754,0.1426065718019498,0.20615287215701927,0.20779590303698592,0.23855638916802724,0.09685388191910471,0.15804508179663224,0.08769123643897447,0.2188802581137278
Qwen3-235B-A22B,67,0.7204301075268817,0.19725124757072549,0.27416570014377994,0.2576735530449372,0.1340935915311322,0.20132897095378033,0.22772957068504385,0.27162788288266193,0.1022564241949131,0.19163901375390002,0.07835744771544906,0.23364032080181663
Qwen3-235B-A22B,68,0.7311827956989247,0.18929455943196402,0.2466316359783305,0.2891183295133605,0.15174433662795161,0.20214790401300176,0.2263026231445523,0.2022093975688929,0.09182107114237081,0.17167390998586163,0.08285762482945569,0.22843876151602938
Qwen3-235B-A22B,69,0.7419354838709677,0.19487215396027807,0.2750035716027205,0.28235107275726457,0.11872854170768943,0.21621815831974478,0.22002672548026692,0.2733948783723892,0.07857235583478417,0.16672737050889386,0.0652802336016578,0.25241863141752996
Qwen3-235B-A22B,70,0.7526881720430108,0.19424194087192354,0.2778600460759104,0.292211154915787,0.13073144830517036,0.20806864485330245,0.2155926720096183,0.2720356838917698,0.07541281080557927,0.18194409363592146,0.059458128378216624,0.22910472584811692
Qwen3-235B-A22B,71,0.7634408602150538,0.1885995223713998,0.2648728530728145,0.27267439629484136,0.11474890922295977,0.20043473408374113,0.2048277892772309,0.2590779099023769,0.09579785161598897,0.1850466359565739,0.06094950029392332,0.22756464399370901
Qwen3-235B-A22B,72,0.7741935483870968,0.1862596609582739,0.27403019733535927,0.2677914128288714,0.12536567462588444,0.2001056740034709,0.2212031225612997,0.2682513533793556,0.06278439477762843,0.16148724699068084,0.05715756135747496,0.22441997172288286
Qwen3-235B-A22B,73,0.7849462365591398,0.18642992588958207,0.27562644584992113,0.2608968425988627,0.14269970083554273,0.22390203292901356,0.198715354010224,0.26096578418604477,0.06969029256944903,0.16965057046377652,0.04441034282164902,0.21774189263150723
Qwen3-235B-A22B,74,0.7956989247311828,0.18457461802090663,0.2763698675743842,0.28156625223048515,0.11626012482119341,0.17999439087543867,0.21814117281625023,0.2619379099870375,0.07679999363372347,0.16209659380218788,0.05142488238485765,0.22115499208367873
Qwen3-235B-A22B,75,0.8064516129032258,0.18403643882627302,0.27014774333730307,0.2840480962754237,0.10972510597825602,0.1822229543166215,0.21827689469573008,0.26074475238433226,0.08541820172915493,0.16365651554519822,0.0503719749427024,0.2157521490581874
Qwen3-235B-A22B,76,0.8172043010752689,0.16212662382510926,0.26436848350532505,0.26602106495966893,0.10140713266921464,0.18300752742189919,0.18722180019366375,0.2596961431324415,0.026046168314009743,0.13825714810372547,-0.01567187325256425,0.2109126432038797
Qwen3-235B-A22B,77,0.8279569892473119,0.17314905158179023,0.2665362794884937,0.2724989467715191,0.10100789873791227,0.2023488305242218,0.20118293360913442,0.26324540269356733,0.03934891750382541,0.15198877488053042,0.014068527681093235,0.21926400392777612
Qwen3-235B-A22B,78,0.8387096774193549,0.1558098353380558,0.25705699015917527,0.25602099228009045,0.06330121200586514,0.18619208395716025,0.1682100947534222,0.23877619983701237,0.04594090852509791,0.13070008608769634,0.007467693469957348,0.20443209230523685
Qwen3-235B-A22B,79,0.8494623655913979,0.15371826120844226,0.25661782576557535,0.25367735681863335,0.08540352702212806,0.18231102174516378,0.15924897462542809,0.24280545714107227,0.028586273116257388,0.10399092929978593,0.005976014589054945,0.21856523196149635
Qwen3-235B-A22B,80,0.8602150537634409,0.13613940627223478,0.21553967162320253,0.24071360721273727,0.07239391668652606,0.17217217887627734,0.15611553770879594,0.2155243289465073,0.016123791097437445,0.11861261539226697,-0.008897694904812514,0.16309611008359282
Qwen3-235B-A22B,81,0.8709677419354839,0.13284048910551374,0.23981381156052384,0.2303280431771334,0.04617212199163734,0.15886587680009745,0.15099034905895425,0.18644199979898302,0.04294156718456854,0.10052328840361502,-0.010820371964650022,0.18314820504444895
Qwen3-235B-A22B,82,0.8817204301075269,0.11179472204870104,0.2082507758014276,0.22057966700353648,0.037588034903570766,0.13672941117654103,0.14092119488873767,0.16933006571393783,0.0015953260129254465,0.05821612481475413,-0.028302906417036144,0.1730395265887963
Qwen3-235B-A22B,83,0.8924731182795699,0.08940091325065815,0.20688954178276642,0.2078042892566666,-0.02010777118815965,0.13735297960587933,0.085621391374883,0.18281907914175177,-0.01932613444219089,0.07065322894269455,-0.08451179163146438,0.12681431966392176
Qwen3-235B-A22B,84,0.9032258064516129,0.07592339501936503,0.19609043424671313,0.1926650412098624,-0.014905659770183766,0.11191542498109763,0.11527246359335375,0.16257860577008498,-0.0028456657799269536,0.06720833719786257,-0.1955135973558102,0.12676856610079623
Qwen3-235B-A22B,85,0.9139784946236559,0.06929973788312704,0.17565103762093282,0.196546862187022,-0.041456464398645476,0.11618953759680284,0.08313244178033208,0.1140688557529761,-0.021841832381126913,0.04291502488225696,-0.0849258613751478,0.11271777716605924
Qwen3-235B-A22B,86,0.9247311827956989,0.04311259714351038,0.1888110187317582,0.1860983134374875,-0.11608290022466128,0.0947041256088752,0.06429936196096697,0.13877403496649976,-0.0565134143486945,0.06927175227237281,-0.23110504810868004,0.09286872713938765
Qwen3-235B-A22B,87,0.9354838709677419,0.034917167968179307,0.1906360544600073,0.1868803839993588,-0.05723486451870419,0.09538956018212263,0.02303715082787461,0.12617122560889837,-0.11516129772000183,0.0410650657868602,-0.22080098897866196,0.07918939003423708
Qwen3-235B-A22B,88,0.946236559139785,0.011886721438560965,0.1406057147977381,0.16689752947644587,-0.07261211358657027,0.06588408410018043,0.04945593068190646,0.13747027679783108,-0.14080830539459255,-0.04351579372475545,-0.22620746824960292,0.0416973594872414
Qwen3-235B-A22B,89,0.956989247311828,0.0012737824651869456,0.13601396374492314,0.1412737526345742,-0.08155250185477403,0.03892097666816663,-0.04994705202198246,0.1117887668572094,-0.1446627256879991,0.011362531823921773,-0.2375309223368549,0.08707103482489342
Qwen3-235B-A22B,90,0.967741935483871,-0.009601609301963177,0.13888073667857503,0.15326059736897035,-0.10216885227707317,0.05760825951838533,0.02300983253753419,0.08125356642387349,-0.17783391718717212,-0.07538190224336727,-0.20071539151257212,0.006070977673413469
Qwen3-235B-A22B,91,0.978494623655914,-0.08074618636124734,0.12371567030900155,0.13775528669189996,-0.2108754068759997,-0.026844338248201982,-0.14295402872581953,0.04548196822686679,-0.23647638944102578,-0.10499127202557923,-0.3778986357793108,-0.014374717744111143
Qwen3-235B-A22B,92,0.989247311827957,-0.10723396389218838,0.10577596328809225,0.12449706410618888,-0.19443739856443987,-0.07337058282222553,-0.0985725852841619,0.014032295143223128,-0.3607480309680402,-0.17430268385128111,-0.32180806902288706,-0.0934056109461372
Qwen3-235B-A22B,93,1.0,-0.266633011190646,0.025696164979199687,0.018221697935596914,-0.40232288664094074,-0.20290970119034735,-0.25208316971728273,-0.13021292591452593,-0.577729529600997,-0.2609806352440327,-0.6598831529622389,-0.2241259735506249
Qwen3-235B-A22B-Instruct-2507,0,0.0,0.16772810814926342,0.20248196348241765,0.20767799678011256,0.12607162170899122,0.22572722726910954,0.164545335801627,0.2208144464072057,0.12038099657603885,0.1616754202329227,0.09644378212750837,0.1514622911068807
Qwen3-235B-A22B-Instruct-2507,1,0.010752688172043012,0.1778318950571378,0.21838486227949916,0.2118256892966912,0.13399573921689523,0.23944044614061588,0.18164975955008744,0.2284162297431157,0.12340409497526061,0.1653284832262122,0.11356943266864239,0.16230421347453527
Qwen3-235B-A22B-Instruct-2507,2,0.021505376344086023,0.18339227918225953,0.22728939263153503,0.21569674876263312,0.1381407664117027,0.24586469232506436,0.20679573095518355,0.23504257510332627,0.12226183013509373,0.14866790376060135,0.11539106174875813,0.1787720899888624
Qwen3-235B-A22B-Instruct-2507,3,0.03225806451612903,0.18964880891716318,0.22981165593829855,0.2345526337908942,0.14225701492768272,0.2527592622496615,0.22463336803995748,0.23302853721156847,0.1264708422745522,0.15214633623416496,0.12253594262881151,0.1782924958762112
Qwen3-235B-A22B-Instruct-2507,4,0.043010752688172046,0.19545296264949427,0.2491003412177749,0.22979496333059257,0.1525778486375965,0.25309643211007904,0.23091623306618247,0.23588447279404867,0.13021259757538017,0.1632037918131083,0.11724769881342068,0.19249524713692767
Qwen3-235B-A22B-Instruct-2507,5,0.053763440860215055,0.2046382605225169,0.25938593221660977,0.24493729752209414,0.15170231322036742,0.24916762287176364,0.23522130104560668,0.2524911787170874,0.1317233015745637,0.18550894324213085,0.13582136994188032,0.20042334487323876
Qwen3-235B-A22B-Instruct-2507,6,0.06451612903225806,0.2094414399113405,0.2641792091054882,0.2591822569779304,0.1603652731680315,0.2563095888518305,0.24000770998749443,0.2529670019378458,0.1350928581644889,0.18298306397328745,0.13956993604276613,0.20375750090441536
Qwen3-235B-A22B-Instruct-2507,7,0.07526881720430108,0.21165453373750634,0.2746007114360597,0.2613368162573704,0.16549130645498522,0.26332190558974733,0.24169443011980685,0.25285672837986917,0.12696982759143216,0.1877857253297638,0.14483572429303737,0.19765216192315738
Qwen3-235B-A22B-Instruct-2507,8,0.08602150537634409,0.21201849166687695,0.2637293240189409,0.2588161508900597,0.16435679488605415,0.2592429637939959,0.23741590275033753,0.2543827165966427,0.13437225939782904,0.1858449204866669,0.14860831743982827,0.21341556640857773
Qwen3-235B-A22B-Instruct-2507,9,0.0967741935483871,0.21573695870902618,0.28307730960776467,0.2655719806568908,0.1745917112954709,0.24691973668807077,0.23879893616265202,0.2621333916903227,0.14109513087932934,0.19473123182965435,0.13716350392770793,0.21328665435254612
Qwen3-235B-A22B-Instruct-2507,10,0.10752688172043011,0.21906466820807421,0.2821408318440779,0.27127822940107793,0.16988114929431086,0.25849819154949505,0.24548630589368758,0.2685746069605507,0.14384416352558338,0.19889555148117333,0.14076599136761947,0.21128166076333466
Qwen3-235B-A22B-Instruct-2507,11,0.11827956989247312,0.22341726656747696,0.2821257330841529,0.27527785126111826,0.17133461961039786,0.2647320629201807,0.2439750970312604,0.2790801052986981,0.12873773188006166,0.2155434503390985,0.15097709386482094,0.2223889203851417
Qwen3-235B-A22B-Instruct-2507,12,0.12903225806451613,0.2235086561545518,0.27191137679071264,0.285871835872068,0.18267255434382856,0.25444221178933724,0.24273384173615653,0.2764638831150459,0.14396242885002908,0.20188795165247553,0.14873347893541367,0.2264069984606153
Qwen3-235B-A22B-Instruct-2507,13,0.13978494623655913,0.22456894800455895,0.28551350076061244,0.2700593623120435,0.18791287486974573,0.26542686758365963,0.24796608702821366,0.2751693991625861,0.1361567624286032,0.20353192242225715,0.1471387621505289,0.2268139413275081
Qwen3-235B-A22B-Instruct-2507,14,0.15053763440860216,0.22909608146516844,0.28518840756573416,0.2980188512907347,0.1947775313487924,0.2638123268337128,0.24112606549188764,0.2804630651336947,0.14254871282095893,0.21237914851932616,0.14444566464603126,0.2282010410009645
Qwen3-235B-A22B-Instruct-2507,15,0.16129032258064516,0.22804578381260415,0.28711366476901556,0.2844197585700129,0.1961697849812717,0.2389124197223671,0.2526696309357668,0.2740058393560788,0.1395432709737704,0.2116683602008993,0.15713650812972346,0.2388186004873073
Qwen3-235B-A22B-Instruct-2507,16,0.17204301075268819,0.22845960066756515,0.29107171565983214,0.28413141448070434,0.19252972028473525,0.2383845887635071,0.25689888429215324,0.29454637063258693,0.1496110806007459,0.19976826611537268,0.1381497566521035,0.23950420919407067
Qwen3-235B-A22B-Instruct-2507,17,0.1827956989247312,0.23223674082510323,0.29361412354804395,0.28949132889194307,0.18677148987845082,0.26469267203127456,0.254809399357356,0.2879761576366152,0.15492648340805604,0.20891266481768378,0.13803479172791422,0.24313829695385514
Qwen3-235B-A22B-Instruct-2507,18,0.1935483870967742,0.22838967313267258,0.2885685060601797,0.29401271317480016,0.17261166645045312,0.23847398511855178,0.2628971734454586,0.2854706238994813,0.136548901175223,0.21143878274287664,0.1553631137860615,0.23851126547380486
Qwen3-235B-A22B-Instruct-2507,19,0.20430107526881722,0.23011797952125668,0.29066377608239713,0.289012433182111,0.18775210469443715,0.2470101447258135,0.2472970984128795,0.2941732304940913,0.14523808957945405,0.21572964820720442,0.13604177043320864,0.24826149940111208
Qwen3-235B-A22B-Instruct-2507,20,0.21505376344086022,0.2332786234495158,0.2924864708746463,0.29464393063172334,0.19087473633734942,0.2391791482010026,0.26773046025218283,0.2947731804903734,0.13867556889822252,0.21585122831390235,0.14392209939591627,0.25464941109999495
Qwen3-235B-A22B-Instruct-2507,21,0.22580645161290322,0.22670102812831075,0.289428931583227,0.2835511449403194,0.18555431053210503,0.24234790421764063,0.2520357930153433,0.2814665818330607,0.14077460148036303,0.214912257268561,0.13934419251719465,0.2375945638954562
Qwen3-235B-A22B-Instruct-2507,22,0.23655913978494625,0.23180687681101997,0.2922513505548735,0.28926100225512263,0.18417018599310886,0.25604844332758414,0.2597829232639096,0.3014721936316527,0.12037087226112841,0.21188188920698092,0.1445680403064591,0.2582618673095244
Qwen3-235B-A22B-Instruct-2507,23,0.24731182795698925,0.23151250382964825,0.2945088533288417,0.28712602952223876,0.16964669904192364,0.24920133084389662,0.2611211349099437,0.3042976137238672,0.1430250314883741,0.22399224614623714,0.13657752285154667,0.24562857643977665
Qwen3-235B-A22B-Instruct-2507,24,0.25806451612903225,0.22558859246134308,0.29242748150663267,0.2843746097448919,0.17577207743973,0.24617423303102914,0.25539308539211436,0.2957796810351846,0.1314583155421023,0.2052467866361628,0.11581587471923205,0.25344377956650566
Qwen3-235B-A22B-Instruct-2507,25,0.26881720430107525,0.22797852015400685,0.28939837846157546,0.2940053502592641,0.17441498128979593,0.26141487689178355,0.2548570184964791,0.29735676591173,0.1393001846790659,0.20811703774914192,0.12900723811147574,0.23191336968991483
Qwen3-235B-A22B-Instruct-2507,26,0.27956989247311825,0.22491966192041118,0.29454824436256244,0.28989507951843796,0.1632839718310709,0.2676605900805912,0.24156759756830004,0.29962364187765667,0.12862444933908412,0.19499255032935392,0.1175587888432631,0.25144170545395816
Qwen3-235B-A22B-Instruct-2507,27,0.2903225806451613,0.22195379214614772,0.29016985186442257,0.29241465510002884,0.1750849523885568,0.26168758068197073,0.21753420923142464,0.26980326047814174,0.1524615697128695,0.1875444903289063,0.1303092398251139,0.24252811185020373
Qwen3-235B-A22B-Instruct-2507,28,0.3010752688172043,0.213111411184993,0.29042151903260127,0.2873887277906003,0.16551121781582934,0.24115532048457844,0.23734385672440428,0.2769683023415265,0.13845572846999143,0.18683922911560813,0.10344915395939025,0.20358105611556665
Qwen3-235B-A22B-Instruct-2507,29,0.3118279569892473,0.2116003156761964,0.29923617798374724,0.2910014458826814,0.14873628653877935,0.251443082987561,0.25805639565509875,0.2790042936050616,0.10265340120694355,0.1412714954846459,0.10886686591367345,0.23573371150393108
Qwen3-235B-A22B-Instruct-2507,30,0.3225806451612903,0.21876363174096225,0.2961821213285257,0.2867437230777159,0.1614360969965971,0.24847633925975388,0.2431570722281372,0.28658371812475014,0.13213827252562782,0.17978787127177565,0.10919114769465921,0.24393995490223064
Qwen3-235B-A22B-Instruct-2507,31,0.3333333333333333,0.21373384671360257,0.2897853366806622,0.2882803639153142,0.15117948956370664,0.25624084884158027,0.23248777231383533,0.26811582710021975,0.1385728875443748,0.18176667341371588,0.09602908644607078,0.23488018131671085
Qwen3-235B-A22B-Instruct-2507,32,0.34408602150537637,0.21163763868799773,0.25343525615857465,0.2887553930261022,0.15394300834433505,0.21789714381621017,0.22142680866537756,0.2782956551215995,0.14775010161633306,0.18994639079818942,0.12099704821171398,0.2439295811217047
Qwen3-235B-A22B-Instruct-2507,33,0.3548387096774194,0.21414792645396244,0.2976085206310951,0.28521434338925566,0.15337162966641016,0.2566687388180383,0.21553253271485695,0.2740210720439027,0.12363409549497872,0.19001039083054372,0.12590737542611485,0.2195105655245725
Qwen3-235B-A22B-Instruct-2507,34,0.3655913978494624,0.21153323266285132,0.28927391784131895,0.287714471566363,0.13559448795660178,0.2557176689311764,0.24056327544968947,0.26858340927277535,0.12525725563730805,0.17922799254445887,0.11572423476281646,0.21767561266618363
Qwen3-235B-A22B-Instruct-2507,35,0.3763440860215054,0.207203454937462,0.27283831507650724,0.2562646217981275,0.14723213248681966,0.2340629870317784,0.25528984551448597,0.2548135024216467,0.12833268585805313,0.17512004653819102,0.11978101893068771,0.22829939371848307
Qwen3-235B-A22B-Instruct-2507,36,0.3870967741935484,0.21514700324816535,0.29343213487224684,0.28545292218174567,0.13827079203858872,0.253217687407443,0.23534997715664163,0.2759489460381894,0.10672244978832024,0.19426865932540216,0.13054746682753426,0.23825899684570062
Qwen3-235B-A22B-Instruct-2507,37,0.3978494623655914,0.21999020118827844,0.29373891624697934,0.29991995513757486,0.1506545015958094,0.2495141642695099,0.2443427079704238,0.286222639879783,0.12356962315803799,0.1893615811342666,0.12145480151362331,0.2411231209769351
Qwen3-235B-A22B-Instruct-2507,38,0.40860215053763443,0.21816813235331942,0.29304706866268126,0.28445944728695005,0.15098624908025604,0.24839574053096825,0.234769853902846,0.27877965879626454,0.1484504331963522,0.16083180104534966,0.13689972364765157,0.2450613473840284
Qwen3-235B-A22B-Instruct-2507,39,0.41935483870967744,0.21556346630669382,0.29046626050256197,0.30492081848659935,0.17008639639203427,0.2090226867693753,0.23556373120874308,0.26305749382245913,0.12587401911454021,0.18878537101701054,0.12605394327018926,0.24180394248358095
Qwen3-235B-A22B-Instruct-2507,40,0.43010752688172044,0.21650402647639747,0.2870156169248268,0.29403468540808186,0.15493530538200861,0.24197621551673643,0.23017915252960164,0.28014586072591807,0.1277439773058856,0.19334587233034606,0.10471712486178875,0.25094645377894176
Qwen3-235B-A22B-Instruct-2507,41,0.44086021505376344,0.2129617776751393,0.2601241777790164,0.29789892731834045,0.15766366141691157,0.24779333747929844,0.23530483704579808,0.2814391120160571,0.12715641889439,0.16028869416848068,0.11736329283872193,0.24458531779453285
Qwen3-235B-A22B-Instruct-2507,42,0.45161290322580644,0.21509138662404922,0.2811913123668127,0.28786565986069423,0.15414881989936036,0.24224746905217676,0.2217343442609343,0.2835910596418597,0.14369354271969437,0.17969824933194012,0.11651502835155658,0.24022838075562392
Qwen3-235B-A22B-Instruct-2507,43,0.46236559139784944,0.21008757619959142,0.28352390015572604,0.2784739276426955,0.1498080869296321,0.22544667289740372,0.2380360931717862,0.2664843905683645,0.14454824241900044,0.186064141137815,0.0818000794681153,0.2466902276055365
Qwen3-235B-A22B-Instruct-2507,44,0.4731182795698925,0.211591556372561,0.24893928928174025,0.3029061207516822,0.15287194872487997,0.24618832995738782,0.21669386342458852,0.2847548541759517,0.13410368448840582,0.1903092857678177,0.10977567652005704,0.22937251063324882
Qwen3-235B-A22B-Instruct-2507,45,0.4838709677419355,0.2054643473518476,0.2631002031122689,0.2998324236163329,0.14991981860434778,0.24690212919972365,0.20180739108556278,0.2815127438890995,0.11785697772859705,0.16125259179387075,0.09355038312827257,0.23890881136057152
Qwen3-235B-A22B-Instruct-2507,46,0.4946236559139785,0.2111746571551115,0.28255299166477443,0.29421477200775414,0.12053223841496097,0.2498919764137122,0.22750870912862287,0.2764335821695497,0.13223810605241348,0.18769321247749593,0.10250682375787024,0.2381741594641138
Qwen3-235B-A22B-Instruct-2507,47,0.5053763440860215,0.20897417605140536,0.2785439546137882,0.29673628281299735,0.14917586727760068,0.23854780860335845,0.22608414114788722,0.27854822262366263,0.09325398534298524,0.1965111972717547,0.09160436965733865,0.2407359311628413
Qwen3-235B-A22B-Instruct-2507,48,0.5161290322580645,0.20860969057050122,0.2703904308977575,0.3065586375158764,0.15197465950151534,0.22370216031843915,0.21362697661049135,0.2851713554980364,0.11110985338794255,0.17451140858359737,0.1029463726734523,0.2461050507180672
Qwen3-235B-A22B-Instruct-2507,49,0.5268817204301075,0.21024605487302503,0.2695437578351785,0.29651739474425143,0.1405510354719851,0.23880161857506688,0.235360169065727,0.28595536178753034,0.10793277549534286,0.18780394941253675,0.10593831340750504,0.2340561729352889
Qwen3-235B-A22B-Instruct-2507,50,0.5376344086021505,0.21415727385090305,0.3016353318375665,0.2929349351528179,0.15724392008248822,0.25312038048802943,0.2452945080775527,0.27942349309184955,0.1311896427749194,0.17741171692440183,0.09482853753840836,0.20849027254115793
Qwen3-235B-A22B-Instruct-2507,51,0.5483870967741935,0.21359893863671964,0.299546299282035,0.28460149246567323,0.16395105232431695,0.23403373550086892,0.22691600896175967,0.28744148548504367,0.12187856565970168,0.1866117178995783,0.10038038281996864,0.23062864596840282
Qwen3-235B-A22B-Instruct-2507,52,0.5591397849462365,0.2102091973044015,0.29003203795244714,0.28323633101756684,0.11385812548545571,0.24124755920746166,0.241715278378137,0.2797542522026324,0.1269050133479538,0.1884946526583735,0.09028987817734813,0.2465588446167981
Qwen3-235B-A22B-Instruct-2507,53,0.5698924731182796,0.20718670935271075,0.28406112886607315,0.2887226989651245,0.14676281050223017,0.22959195122684262,0.2252816696819392,0.28016772578799687,0.09520033250341586,0.19044978198791218,0.10132118938688128,0.23030780461885392
Qwen3-235B-A22B-Instruct-2507,54,0.5806451612903226,0.20965900528564618,0.2611449296943621,0.28882417652970527,0.1628986007019796,0.23482859946885482,0.22659894361212274,0.29013593426479567,0.12265532928417,0.172471974225326,0.08788601585865863,0.24914554921665744
Qwen3-235B-A22B-Instruct-2507,55,0.5913978494623656,0.2069385795612313,0.28281946232681776,0.2996428134238156,0.13763500177954946,0.23954098699859694,0.21764599940009088,0.2844227572537765,0.08932793612772738,0.1965753350338607,0.08778087659550238,0.23399462667273385
Qwen3-235B-A22B-Instruct-2507,56,0.6021505376344086,0.21145142643434892,0.26775406010316716,0.29895251545314805,0.16609434189875927,0.23990274695569036,0.22702102943883584,0.2821013379498972,0.11283609952085139,0.18663424471217194,0.10829249283456377,0.22492539547656354
Qwen3-235B-A22B-Instruct-2507,57,0.6129032258064516,0.20560633194533776,0.30200062906053937,0.29353685953055186,0.13839377231511252,0.2364758123127263,0.2459133931253935,0.2793961183034406,0.08075115134483968,0.1733037088082553,0.09119628603514107,0.2150955886175454
Qwen3-235B-A22B-Instruct-2507,58,0.6236559139784946,0.2054259031546855,0.28999621804058684,0.2643015493253623,0.17699525607415678,0.2149113536311834,0.244132284140832,0.2870025821996006,0.11740145142325331,0.15673529992521273,0.08358268561558779,0.2192003511712559
Qwen3-235B-A22B-Instruct-2507,59,0.6344086021505376,0.21269733895481435,0.29320961159739456,0.28624738418656503,0.13086203979365874,0.24762742619701306,0.22962877193114217,0.27304031920424143,0.13001897364371773,0.19931541641665196,0.09089351162441117,0.24612993495350444
Qwen3-235B-A22B-Instruct-2507,60,0.6451612903225806,0.2073002480892175,0.29034436839209077,0.27832142377994185,0.15394065337090035,0.24145526602353795,0.23651112342771885,0.28572110136534434,0.11145660693952097,0.18131946460056791,0.0721240646122121,0.2218084083805113
