model,layer,category,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_r,spearman_p,n
Qwen3-235B-A22B,15,sanctity-degradation_vice,0.0817567149113119,0.0004163143635914,0.0364403582073817,0.1267375284783176,0.1228795030700212,1.0601062619090394e-07,1860
Qwen3-235B-A22B,15,sanctity-degradation_virtue,-0.0498422031881617,0.0590769781999014,-0.1013291926357143,0.0019110688506431,-0.0089012681554411,0.7361883054067301,1435
Qwen3-235B-A22B,16,authority-subversion_vice,0.1878175181858545,1.8566944118559391e-16,0.1439353225615708,0.2309625201501855,0.2302236782152686,3.826166340902247e-24,1889
Qwen3-235B-A22B,16,authority-subversion_virtue,0.0779222783040726,0.002519398588044,0.0274329280284123,0.1280150660791641,0.1701245854729792,3.266719108817191e-11,1501
Qwen3-235B-A22B,16,care-harm_vice,0.2144799005681132,1.0013741973226692e-21,0.1717246087913296,0.2564287398594448,0.2185808033984684,1.6008724353773951e-22,1950
Qwen3-235B-A22B,16,care-harm_virtue,0.1218649314420911,2.905585698037966e-07,0.0755829792596123,0.167622938718037,0.2252171997300375,1.0948070401045105e-21,1761
Qwen3-235B-A22B,16,fairness-cheating_vice,0.2267142825033212,3.7742919725714044e-24,0.1841775776564317,0.2684033473121681,0.2580578427575131,4.910504173387614e-31,1950
Qwen3-235B-A22B,16,fairness-cheating_virtue,-0.0775702589821291,0.0017014332429899,-0.1255918538227949,-0.0291860148075084,0.02408608253219,0.3305422947033488,1634
Qwen3-235B-A22B,16,loyalty-betrayal_vice,0.2232594055961374,1.888172333491885e-23,0.1806595895863268,0.265023133257019,0.2814519266474748,7.855431543481765e-37,1950
Qwen3-235B-A22B,16,loyalty-betrayal_virtue,-0.0675677780529239,0.005252458561813,-0.114673276402554,-0.0201591096760912,-0.0138468108121511,0.5677517901023466,1705
Qwen3-235B-A22B,16,overall,0.1111480270296305,1.3608628856593413e-49,0.0965468405486101,0.1257013855603052,0.152430844566043,3.787518991849875e-92,17635
Qwen3-235B-A22B,16,sanctity-degradation_vice,0.0818376618573917,0.0004108316881072,0.0365217419445249,0.1268177108821821,0.1237593386702454,8.580960283672414e-08,1860
Qwen3-235B-A22B,16,sanctity-degradation_virtue,-0.0498564470736935,0.0590044535551579,-0.1013433253694634,0.0018967895332805,-0.0079484983444061,0.7635345520743916,1435
Qwen3-235B-A22B,17,authority-subversion_vice,0.1879601617172984,1.760566038660365e-16,0.1440801195750286,0.2311024912270299,0.2305035184475981,3.360901012910898e-24,1889
Qwen3-235B-A22B,17,authority-subversion_virtue,0.0782184131096392,0.0024252262039033,0.0277306521702934,0.128308122929025,0.1703105423123292,3.1076763178277995e-11,1501
Qwen3-235B-A22B,17,care-harm_vice,0.214507706891473,9.89127165886468e-22,0.1717528964358541,0.2564559703748564,0.2187722998014242,1.468175104863612e-22,1950
Qwen3-235B-A22B,17,care-harm_virtue,0.1221958379091225,2.696611793030885e-07,0.0759169604182141,0.1679493907738432,0.2254390031651752,9.970046392378737e-22,1761
Qwen3-235B-A22B,17,fairness-cheating_vice,0.2267941453479937,3.6352517577770026e-24,0.1842589122668982,0.2684814721141862,0.2582649300557511,4.388581175616688e-31,1950
Qwen3-235B-A22B,17,fairness-cheating_virtue,-0.0772244613740198,0.0017846912240968,-0.1252494445767784,-0.0288384260816844,0.025240422348469,0.3078853095963394,1634
Qwen3-235B-A22B,17,loyalty-betrayal_vice,0.2233918328683364,1.776052015323293e-23,0.1807944158560983,0.2651527175835694,0.2819153847354047,5.949782064109841e-37,1950
Qwen3-235B-A22B,17,loyalty-betrayal_virtue,-0.0675186013023997,0.0052855948369737,-0.1146245236353029,-0.0201097275763548,-0.0126610019662174,0.6013701818897228,1705
Qwen3-235B-A22B,17,overall,0.1114976046163687,6.771862078864606e-50,0.0968974933340626,0.1260497413022374,0.1526238112081512,2.2235477248320097e-92,17635
Qwen3-235B-A22B,17,sanctity-degradation_vice,0.0818806143646066,0.000407949879309,0.0365649264682794,0.1268602574651515,0.1241174363556201,7.870191708241268e-08,1860
Qwen3-235B-A22B,17,sanctity-degradation_virtue,-0.0498897306810805,0.058835273418601,-0.1013763491680916,0.0018634230502571,-0.0075811854294995,0.7741584672461123,1435
Qwen3-235B-A22B,18,authority-subversion_vice,0.1880767095561868,1.6856772551437686e-16,0.1441984283254441,0.2312168541935853,0.231078961749523,2.572958167828178e-24,1889
Qwen3-235B-A22B,18,authority-subversion_virtue,0.0784419235377901,0.0023562923342147,0.0279553680962185,0.1285293044495808,0.1707231313713388,2.7813543749033398e-11,1501
Qwen3-235B-A22B,18,care-harm_vice,0.214536499696426,9.766017086731237e-22,0.1717821877120451,0.2564841668738176,0.219254294549068,1.1804152679393473e-22,1950
Qwen3-235B-A22B,18,care-harm_virtue,0.1224144483334497,2.566593111879705e-07,0.0761376078065309,0.1681650529263485,0.2254795123153412,9.800993782837289e-22,1761
Qwen3-235B-A22B,18,fairness-cheating_vice,0.2268718879365588,3.504775916302661e-24,0.1843380881073199,0.2685575222761439,0.2583507959398609,4.1886698578210065e-31,1950
Qwen3-235B-A22B,18,fairness-cheating_virtue,-0.0768431874920472,0.0018808165168202,-0.124871893415709,-0.028455190889952,0.0254213329159316,0.304429804911549,1634
Qwen3-235B-A22B,18,loyalty-betrayal_vice,0.2235230743874898,1.6714404156218798e-23,0.180928036471807,0.2652811401244447,0.2825973464618689,3.949317921424716e-37,1950
Qwen3-235B-A22B,18,loyalty-betrayal_virtue,-0.0674920035729881,0.0053035954224682,-0.1145981551268652,-0.0200830188781887,-0.0119385718809891,0.6222816066914372,1705
Qwen3-235B-A22B,18,overall,0.1118399186148454,3.411634249900004e-50,0.0972408637028423,0.1263908553658678,0.1529885090155832,8.110564859259031e-93,17635
Qwen3-235B-A22B,18,sanctity-degradation_vice,0.0819723789231703,0.0004018562245195,0.0366571872784535,0.1269511542448771,0.1253364091895431,5.85291535989541e-08,1860
Qwen3-235B-A22B,18,sanctity-degradation_virtue,-0.0498642253625664,0.0589648805363729,-0.1013510429518931,0.0018889918869143,-0.006563636359355,0.8038050526131697,1435
Qwen3-235B-A22B,19,authority-subversion_vice,0.1881408215543678,1.6458287304988176e-16,0.1442635095212476,0.2312797638033625,0.2314905732783393,2.1244570794799855e-24,1889
Qwen3-235B-A22B,19,authority-subversion_virtue,0.0785754431111595,0.0023159728488326,0.0280896102386869,0.1286614304140251,0.1709427372994101,2.6215838791498583e-11,1501
Qwen3-235B-A22B,19,care-harm_vice,0.2145470674849392,9.7204395436444e-22,0.1717929384728209,0.2564945157829497,0.219464142981459,1.0732865099806026e-22,1950
Qwen3-235B-A22B,19,care-harm_virtue,0.1225476817468765,2.490342465440921e-07,0.0762720848825576,0.1682964873501941,0.2254837762867439,9.78336508798364e-22,1761
Qwen3-235B-A22B,19,fairness-cheating_vice,0.2269104558167052,3.441778295992824e-24,0.1843773672245552,0.2685952503553465,0.2586848733746072,3.4932139812955854e-31,1950
Qwen3-235B-A22B,19,fairness-cheating_virtue,-0.0766318385717332,0.001936125777669,-0.1246626020932742,-0.0282427608982352,0.0252774682432772,0.3071756068895344,1634
Qwen3-235B-A22B,19,loyalty-betrayal_vice,0.2236683154873706,1.5627668166927425e-23,0.1810759122804176,0.2654232598174791,0.2837226956048883,2.0032504103236312e-37,1950
Qwen3-235B-A22B,19,loyalty-betrayal_virtue,-0.0674483331838465,0.005333270305987,-0.1145548609480353,-0.0200391664379691,-0.011237822011272,0.6428609099288045,1705
Qwen3-235B-A22B,19,overall,0.1120566060529734,2.2080435835728865e-50,0.0974582216279277,0.1266067814572565,0.1532461877759915,3.97124082381345e-93,17635
Qwen3-235B-A22B,19,sanctity-degradation_vice,0.0820452682811912,0.000397076645513,0.0367304713637811,0.1270233537805691,0.1260274893285548,4.9421266729941794e-08,1860
Qwen3-235B-A22B,19,sanctity-degradation_virtue,-0.0498332255605736,0.0591227269538396,-0.1013202850541283,0.0019200687993412,-0.00543562637577,0.837000895109992,1435
Qwen3-235B-A22B,20,authority-subversion_vice,0.188245081551221,1.5829991757987371e-16,0.1443693464539631,0.2313820676858693,0.2319112700982149,1.7460620568317123e-24,1889
Qwen3-235B-A22B,20,authority-subversion_virtue,0.0786907091749701,0.002281674217372,0.0282055015535567,0.1287754919595717,0.1710401289372836,2.5536345891482328e-11,1501
Qwen3-235B-A22B,20,care-harm_vice,0.2146170385346829,9.423924342477097e-22,0.1718641212686651,0.256563037353982,0.2199329413781057,8.674709116507744e-23,1950
Qwen3-235B-A22B,20,care-harm_virtue,0.1226207140967967,2.449478028580569e-07,0.0763457996647093,0.1683685328876192,0.2255956544915687,9.331860454285688e-22,1761
Qwen3-235B-A22B,20,fairness-cheating_vice,0.2269702945847853,3.346248039680257e-24,0.1844383097588482,0.2686537859038247,0.2590532569656792,2.8585366591089675e-31,1950
Qwen3-235B-A22B,20,fairness-cheating_virtue,-0.0764225158050086,0.0019923717863256,-0.124455312985698,-0.0280323717320978,0.0254882514256053,0.303158162803656,1634
Qwen3-235B-A22B,20,loyalty-betrayal_vice,0.2237879926725883,1.478498568923166e-23,0.1811977618860475,0.2655403636316996,0.2847997418566137,1.0430984297062876e-37,1950
Qwen3-235B-A22B,20,loyalty-betrayal_virtue,-0.0674114479546641,0.0053584511599939,-0.1145182933371824,-0.0200021275854673,-0.0107792163904874,0.656480136149346,1705
Qwen3-235B-A22B,20,overall,0.1122484686468395,1.501032546353816e-50,0.0976506790567062,0.1267979687772767,0.1535999004047659,1.4870810163842417e-93,17635
Qwen3-235B-A22B,20,sanctity-degradation_vice,0.0821301418336192,0.0003915781172938,0.0368158051572796,0.1271074234920796,0.1273827936290127,3.5376069722678344e-08,1860
Qwen3-235B-A22B,20,sanctity-degradation_virtue,-0.0497757021923562,0.0594165557044557,-0.1012632103036722,0.0019777349891695,-0.0046221728244614,0.8611246568486669,1435
Qwen3-235B-A22B,21,authority-subversion_vice,0.1883784317305609,1.506072916149072e-16,0.1445047150222277,0.2315129145736968,0.231440187299567,2.174900698750554e-24,1889
Qwen3-235B-A22B,21,authority-subversion_virtue,0.078875441810717,0.002227673414787,0.0283912390865326,0.128958291394913,0.1710103702160667,2.5742121553845025e-11,1501
Qwen3-235B-A22B,21,care-harm_vice,0.2146451143984883,9.307477727486873e-22,0.1718926834707561,0.2565905314963322,0.2199241646254397,8.709393494736458e-23,1950
Qwen3-235B-A22B,21,care-harm_virtue,0.1229054997034639,2.2962251801956026e-07,0.0766332512103576,0.1686494658046576,0.2255288368146057,9.598974989144505e-22,1761
Qwen3-235B-A22B,21,fairness-cheating_vice,0.2270915594748727,3.160629188618784e-24,0.1845618124641393,0.2687724088398359,0.2590810617523945,2.815563798535985e-31,1950
Qwen3-235B-A22B,21,fairness-cheating_virtue,-0.0760742555039492,0.0020892804971441,-0.1241104268896509,-0.0276823467111061,0.0254904082803772,0.3031172351959804,1634
Qwen3-235B-A22B,21,loyalty-betrayal_vice,0.2239420357789302,1.3766206750264396e-23,0.1813546031593426,0.2656910925968575,0.2850659348512426,8.873350036210746e-38,1950
Qwen3-235B-A22B,21,loyalty-betrayal_virtue,-0.0674408132802763,0.0053383953212332,-0.1145474058086373,-0.020031615204186,-0.0109614676519887,0.6510538246876276,1705
Qwen3-235B-A22B,21,overall,0.1125408526717786,8.32516831157654e-51,0.0979439716646009,0.1270893216572081,0.1536980538721084,1.1318156723707575e-93,17635
Qwen3-235B-A22B,21,sanctity-degradation_vice,0.082147215293638,0.0003904806383197,0.0368329712808383,0.127124335170582,0.1272509901472838,3.655082425433827e-08,1860
Qwen3-235B-A22B,21,sanctity-degradation_virtue,-0.0498198709501765,0.0591908345546874,-0.1013070346249236,0.0019334565978458,-0.0047124939491578,0.8584392670293873,1435
Qwen3-235B-A22B,22,authority-subversion_vice,0.1885263117031657,1.425066941168055e-16,0.1446548352271868,0.2316580166719753,0.2317394426208909,1.891794862028858e-24,1889
Qwen3-235B-A22B,22,authority-subversion_virtue,0.0790704059741165,0.0021719528363195,0.0285872675850937,0.1291512115948158,0.1711032272799077,2.5105340409194e-11,1501
Qwen3-235B-A22B,22,care-harm_vice,0.2146355948387809,9.346800479797484e-22,0.1718829990024104,0.2565812091859677,0.2202530846150585,7.498781634688771e-23,1950
Qwen3-235B-A22B,22,care-harm_virtue,0.1230759221141892,2.208987092450758e-07,0.0768052726606215,0.1688175791208542,0.2242726002103379,1.6290248735984189e-21,1761
Qwen3-235B-A22B,22,fairness-cheating_vice,0.2271395462107362,3.0900239787725463e-24,0.184610685115349,0.2688193497569751,0.2591012549355562,2.784757130893076e-31,1950
Qwen3-235B-A22B,22,fairness-cheating_virtue,-0.0757696476149845,0.0021775634604059,-0.1238087607530902,-0.0273762050281986,0.0256423979527748,0.3002423807157854,1634
Qwen3-235B-A22B,22,loyalty-betrayal_vice,0.2240546654868318,1.3065586582793029e-23,0.1814692801379538,0.2658012978552251,0.2857669229168934,5.791075051176429e-38,1950
Qwen3-235B-A22B,22,loyalty-betrayal_virtue,-0.0673795756339229,0.0053802961307016,-0.1144866953658564,-0.0199701226244777,-0.0106624938104044,0.6599649681274871,1705
Qwen3-235B-A22B,22,overall,0.1127968440517686,4.9625343794854306e-51,0.0982007606192963,0.1273444081762169,0.1539021097716385,6.412759309791458e-94,17635
Qwen3-235B-A22B,22,sanctity-degradation_vice,0.0821926296120315,0.0003875753775732,0.0368786322085292,0.1271693190331381,0.1278198885260995,3.1736369716261855e-08,1860
Qwen3-235B-A22B,22,sanctity-degradation_virtue,-0.0497722312171044,0.0594343240622766,-0.1012597663872926,0.0019812145713039,-0.0039407461189715,0.8814341309683158,1435
Qwen3-235B-A22B,23,authority-subversion_vice,0.1886032400591624,1.3846400730520222e-16,0.1447329297687457,0.2317334991964305,0.2312148346638358,2.4154127444215126e-24,1889
Qwen3-235B-A22B,23,authority-subversion_virtue,0.0792727719243606,0.0021154693139361,0.0287907423848636,0.1293514519731651,0.1709878220007497,2.5899116921939793e-11,1501
Qwen3-235B-A22B,23,care-harm_vice,0.2146365020504883,9.343045961350018e-22,0.1718839219295143,0.2565820976001974,0.220064595337484,8.170535852842534e-23,1950
Qwen3-235B-A22B,23,care-harm_virtue,0.1233931424950683,2.055049981004891e-07,0.0771254767931642,0.1691304943187772,0.2239460803474983,1.8681166440514004e-21,1761
Qwen3-235B-A22B,23,fairness-cheating_vice,0.2272131859493048,2.9846992062020607e-24,0.1846856847756173,0.2688913842124872,0.259217748847998,2.6134529671346253e-31,1950
Qwen3-235B-A22B,23,fairness-cheating_virtue,-0.0754787043063508,0.0022650631980291,-0.1235206189399549,-0.0270838052069406,0.0263270029167453,0.2875189090294797,1634
Qwen3-235B-A22B,23,loyalty-betrayal_vice,0.2241373019556571,1.2574095707491309e-23,0.1815534194268814,0.2658821548103425,0.2850095290304902,9.182844556853862e-38,1950
Qwen3-235B-A22B,23,loyalty-betrayal_virtue,-0.0673148427346923,0.0054249108804187,-0.1144225193787624,-0.0199051206310716,-0.0098840322410909,0.6833921702809886,1705
Qwen3-235B-A22B,23,overall,0.1130715054323807,2.844785576240522e-51,0.098476279904963,0.1276180965623654,0.1539750992500535,5.232484746512767e-94,17635
Qwen3-235B-A22B,23,sanctity-degradation_vice,0.0821745301432032,0.0003887308156234,0.0368604344331023,0.1271513911407936,0.1274000135007532,3.5225319515369446e-08,1860
Qwen3-235B-A22B,23,sanctity-degradation_virtue,-0.0497437808838167,0.0595801309525536,-0.1012315377993178,0.0020097354048719,-0.0031647375466006,0.9046570307751464,1435
Qwen3-235B-A22B,24,authority-subversion_vice,0.1888186112515859,1.2773728399254194e-16,0.1449515687602477,0.2319448198282453,0.2316567350959663,1.9661721315915753e-24,1889
Qwen3-235B-A22B,24,authority-subversion_virtue,0.0795851322533179,0.0020309218182994,0.0291048224822733,0.1296605233754432,0.1710131966726275,2.5722507682055308e-11,1501
Qwen3-235B-A22B,24,care-harm_vice,0.2146600724023128,9.246020392164165e-22,0.1719079006108256,0.2566051795481632,0.2203293150195406,7.242891416372995e-23,1950
Qwen3-235B-A22B,24,care-harm_virtue,0.1237416024093665,1.8978951570749562e-07,0.0774772252968959,0.169474214453157,0.2236769729102187,2.0909895226520226e-21,1761
Qwen3-235B-A22B,24,fairness-cheating_vice,0.2273254670451675,2.830908720321848e-24,0.1848000403452582,0.2690012167794833,0.2595088602977649,2.229723906194259e-31,1950
Qwen3-235B-A22B,24,fairness-cheating_virtue,-0.0751487370196787,0.0023681862936319,-0.1231938191069157,-0.0267521960685742,0.0277796945337089,0.2617394414326939,1634
Qwen3-235B-A22B,24,loyalty-betrayal_vice,0.2243163996508656,1.1570809001900109e-23,0.1817357763181986,0.2660573937565081,0.2851478732155471,8.442128866034244e-38,1950
Qwen3-235B-A22B,24,loyalty-betrayal_virtue,-0.0672016550312472,0.0055037238282512,-0.1143103045105671,-0.0197914633702792,-0.0094432883126883,0.6967941654335332,1705
Qwen3-235B-A22B,24,overall,0.1133882265978362,1.4950237780037246e-51,0.0987939931270478,0.1279336929854492,0.1540263933385242,4.5352592793316465e-94,17635
Qwen3-235B-A22B,24,sanctity-degradation_vice,0.0821110745125349,0.0003928071650841,0.0367966343828947,0.1270885368146605,0.1273884817638281,3.5326204308031254e-08,1860
Qwen3-235B-A22B,24,sanctity-degradation_virtue,-0.0497251989925204,0.05967552239215,-0.1012131006927553,0.0020283632968719,-0.0032986672292693,0.9006426511310999,1435
Qwen3-235B-A22B,25,authority-subversion_vice,0.1890081285516482,1.1897828395856294e-16,0.1451439651251471,0.2321307694438108,0.231910055062415,1.747052497337785e-24,1889
Qwen3-235B-A22B,25,authority-subversion_virtue,0.0798895877554714,0.001951505637264,0.0294109638240658,0.1299617638190264,0.1710573529551155,2.5417981088714412e-11,1501
Qwen3-235B-A22B,25,care-harm_vice,0.2145950760844316,9.516018192646897e-22,0.1718417784285631,0.2565415299102092,0.2205435209609018,6.569174674221601e-23,1950
Qwen3-235B-A22B,25,care-harm_virtue,0.1239861736141439,1.7945948472979845e-07,0.0777241115205524,0.1697154523362151,0.2227792863558882,3.042080345831369e-21,1761
Qwen3-235B-A22B,25,fairness-cheating_vice,0.2274725876366738,2.6412144013622916e-24,0.1849498808381917,0.2691451274520134,0.2594828965086749,2.2615458681690147e-31,1950
Qwen3-235B-A22B,25,fairness-cheating_virtue,-0.0749214558953066,0.0024416961842786,-0.1229687136604262,-0.0265237902333971,0.0277119540935868,0.2629048953901972,1634
Qwen3-235B-A22B,25,loyalty-betrayal_vice,0.2244134242594269,1.1060804477069046e-23,0.1818345677907905,0.266152326769411,0.2849938165983963,9.270950901201652e-38,1950
Qwen3-235B-A22B,25,loyalty-betrayal_virtue,-0.0671752487237375,0.0055222585193495,-0.1142841249892844,-0.0197649476929146,-0.0098952913321474,0.6830510880799222,1705
Qwen3-235B-A22B,25,overall,0.1136590003220352,8.612903158255523e-52,0.0990656173472605,0.1282035028004749,0.1541929139089547,2.8499255741398206e-94,17635
Qwen3-235B-A22B,25,sanctity-degradation_vice,0.0821061916550382,0.0003931224847092,0.0367917250379098,0.1270837002120758,0.1274174036427414,3.5073710595314734e-08,1860
Qwen3-235B-A22B,25,sanctity-degradation_virtue,-0.049738861081712,0.0596053747928116,-0.1012266563343335,0.0020146673897686,-0.0030511767369588,0.9080627903589396,1435
Qwen3-235B-A22B,26,authority-subversion_vice,0.189068586859812,1.163106204268209e-16,0.1452053425877033,0.2321900889543846,0.2318281903455133,1.815081728779644e-24,1889
Qwen3-235B-A22B,26,authority-subversion_virtue,0.0801363412397432,0.0018892416218988,0.0296590905869123,0.1302059047979067,0.1710756023881259,2.5293154945128366e-11,1501
Qwen3-235B-A22B,26,care-harm_vice,0.214615581551751,9.430006438526158e-22,0.1718626390494126,0.2565616105573417,0.2202914452367204,7.368914223626244e-23,1950
Qwen3-235B-A22B,26,care-harm_virtue,0.1241452430691452,1.7303460100445025e-07,0.0778846897123796,0.1698723508527778,0.2222381561184475,3.8104499631501106e-21,1761
Qwen3-235B-A22B,26,fairness-cheating_vice,0.2275689275172042,2.5238703033904863e-24,0.1850480028797205,0.2692393643533164,0.2596585581912609,2.0547262844053688e-31,1950
Qwen3-235B-A22B,26,fairness-cheating_virtue,-0.0746646661786219,0.002527256304427,-0.1227143761476517,-0.0262657358611853,0.0267823439844244,0.2792605222902759,1634
Qwen3-235B-A22B,26,loyalty-betrayal_vice,0.2245090775802219,1.0579798354325812e-23,0.181931963845226,0.26624591726332,0.2846680266330877,1.1299296746579824e-37,1950
Qwen3-235B-A22B,26,loyalty-betrayal_virtue,-0.0672456731149156,0.0054729520256943,-0.1143539444067302,-0.0198356639166448,-0.0099539196667562,0.6812760510022886,1705
Qwen3-235B-A22B,26,overall,0.1138548851941734,5.774675999355923e-52,0.0992621188464131,0.1283986890130944,0.1541509469610052,3.2040937830066544e-94,17635
Qwen3-235B-A22B,26,sanctity-degradation_vice,0.082108329710193,0.0003929843867391,0.0367938746908629,0.1270858180138712,0.1271456889053013,3.7516448566822656e-08,1860
Qwen3-235B-A22B,26,sanctity-degradation_virtue,-0.0497033797091302,0.0597876947309549,-0.1011914513737779,0.0020502365494962,-0.0029123361763803,0.9122289941946072,1435
Qwen3-235B-A22B,27,authority-subversion_vice,0.1891649303403196,1.1218085199024558e-16,0.1453031514865256,0.2322846170384382,0.2318891288627363,1.764198091604457e-24,1889
Qwen3-235B-A22B,27,authority-subversion_virtue,0.0803651432093924,0.0018331414564867,0.0298891714866722,0.1304322788989682,0.1709375610715171,2.625244349893809e-11,1501
Qwen3-235B-A22B,27,care-harm_vice,0.214588841583396,9.542322716154477e-22,0.1718354359539243,0.2565354245647132,0.2201445695691692,7.878540229677777e-23,1950
Qwen3-235B-A22B,27,care-harm_virtue,0.1244740341325693,1.604513711610532e-07,0.0782166068907952,0.1701966473136621,0.2221414237366649,3.966731985424804e-21,1761
Qwen3-235B-A22B,27,fairness-cheating_vice,0.227686526383726,2.3876070291371684e-24,0.1851677783195886,0.2693543951020044,0.2594732608229976,2.273469917884062e-31,1950
Qwen3-235B-A22B,27,fairness-cheating_virtue,-0.0742246197224897,0.0026802699351274,-0.1222785172234927,-0.0258235372316658,0.0261690339881396,0.2904220256223735,1634
Qwen3-235B-A22B,27,loyalty-betrayal_vice,0.2246697036040923,9.818204006655e-24,0.1820955182372977,0.2664030775108861,0.2843682604596108,1.3552322049555497e-37,1950
Qwen3-235B-A22B,27,loyalty-betrayal_virtue,-0.0672416993763739,0.0054757235693333,-0.1143500048165829,-0.0198316736986482,-0.0104055482075512,0.6676621866575643,1705
Qwen3-235B-A22B,27,overall,0.1141821633011585,2.9564247013184922e-52,0.0995904297332299,0.1287247973084785,0.1540367657368529,4.405962582647982e-94,17635
Qwen3-235B-A22B,27,sanctity-degradation_vice,0.0821352188655219,0.000391251466087,0.0368209097411869,0.1271124524187197,0.1271657530819122,3.7330571427636525e-08,1860
Qwen3-235B-A22B,27,sanctity-degradation_virtue,-0.049756081175971,0.0595170560804235,-0.101243742231692,0.0019974046427722,-0.0030900746268965,0.906896025030751,1435
Qwen3-235B-A22B,28,authority-subversion_vice,0.1892601888946343,1.0823972270133312e-16,0.1453998597999402,0.2323780798386882,0.2317390477818868,1.8921432306395463e-24,1889
Qwen3-235B-A22B,28,authority-subversion_virtue,0.0807193721956793,0.0017492978921966,0.0302453910513586,0.1307827387859114,0.1710458836613483,2.5496739139803903e-11,1501
Qwen3-235B-A22B,28,care-harm_vice,0.2146135097980389,9.438661545004437e-22,0.1718605314113026,0.2565595817266465,0.2199910041499341,8.448670962521488e-23,1950
Qwen3-235B-A22B,28,care-harm_virtue,0.1248165764014132,1.4828362038852904e-07,0.0785624169274917,0.1705344964661044,0.2220120185937866,4.185745442956337e-21,1761
Qwen3-235B-A22B,28,fairness-cheating_vice,0.2277946690716322,2.2687409350666663e-24,0.185277923676583,0.2694601751262139,0.2594840021370309,2.260181639889579e-31,1950
Qwen3-235B-A22B,28,fairness-cheating_virtue,-0.0735603059489277,0.0029273367162926,-0.1216204900216958,-0.0251560103203227,0.0266009100820164,0.282531617254623,1634
Qwen3-235B-A22B,28,loyalty-betrayal_vice,0.2248676025518052,8.954125161815922e-24,0.1822970283140819,0.2665967034051963,0.2844279191530502,1.307093203954866e-37,1950
Qwen3-235B-A22B,28,loyalty-betrayal_virtue,-0.067254825612729,0.0054665732907132,-0.114363018246751,-0.0198448543764437,-0.0114268968681258,0.6372803412080336,1705
Qwen3-235B-A22B,28,overall,0.114540935518272,1.4159563174296166e-52,0.0999503377655077,0.1290822835287634,0.1539935954698271,4.969533350598362e-94,17635
Qwen3-235B-A22B,28,sanctity-degradation_vice,0.0820932022872585,0.0003939624482362,0.0367786652188152,0.1270708338811079,0.1262813470474837,4.6433488757490414e-08,1860
Qwen3-235B-A22B,28,sanctity-degradation_virtue,-0.0497519634789914,0.0595381651218189,-0.1012396566268568,0.00200153254175,-0.0036619268128154,0.8897674501994176,1435
Qwen3-235B-A22B,29,authority-subversion_vice,0.1894222290526512,1.0184669849486621e-16,0.1455643680051877,0.2325370634887262,0.2317318658031232,1.898491023831731e-24,1889
Qwen3-235B-A22B,29,authority-subversion_virtue,0.0810531590455465,0.0016735306638999,0.0305810653388629,0.1311129625975476,0.1708540988692243,2.6849609223770977e-11,1501
Qwen3-235B-A22B,29,care-harm_vice,0.2146386885668583,9.33400313492381e-22,0.1718861463226571,0.256584238811534,0.2199238577397533,8.710608738755631e-23,1950
Qwen3-235B-A22B,29,care-harm_virtue,0.1253435839378965,1.3128659801831717e-07,0.0790944737222896,0.1710542625671696,0.2225455712157578,3.3530858754391008e-21,1761
Qwen3-235B-A22B,29,fairness-cheating_vice,0.2279465556299615,2.1116238706878763e-24,0.1854326247903938,0.2696087416223259,0.2592147403194814,2.6177426294977795e-31,1950
Qwen3-235B-A22B,29,fairness-cheating_virtue,-0.0731460585133484,0.0030917344997853,-0.1212101413301228,-0.0247397811111564,0.0269129278660025,0.2769221928760804,1634
Qwen3-235B-A22B,29,loyalty-betrayal_vice,0.2250817025471708,8.103932271240695e-24,0.1825150390918246,0.2668061767393837,0.2841401216368002,1.5561217337167516e-37,1950
Qwen3-235B-A22B,29,loyalty-betrayal_virtue,-0.0671096935661786,0.0055685154777718,-0.1142191325585733,-0.019699121306781,-0.0117207261495614,0.6286486595173866,1705
Qwen3-235B-A22B,29,overall,0.1149708005280983,5.842978565821182e-53,0.1003815686868302,0.1295106027368164,0.1540508558965319,4.2361930440533654e-94,17635
Qwen3-235B-A22B,29,sanctity-degradation_vice,0.0821291545046307,0.0003916416706298,0.0368148124705351,0.1271064455178397,0.1255382106875294,5.5713749287083455e-08,1860
Qwen3-235B-A22B,29,sanctity-degradation_virtue,-0.0497874283255423,0.0593565607186216,-0.1012748450136725,0.0019659797697426,-0.003606521424955,0.8914248801779037,1435
Qwen3-235B-A22B,30,authority-subversion_vice,0.18953081066503,9.777249369235599e-17,0.1456746047902787,0.2326435956740889,0.2307941832442173,2.9369080793647492e-24,1889
Qwen3-235B-A22B,30,authority-subversion_virtue,0.0815545688263355,0.0015653681827833,0.0310853317983068,0.131608999157132,0.1704598306663197,2.9854965121401475e-11,1501
Qwen3-235B-A22B,30,care-harm_vice,0.2145325704822772,9.78301712236103e-22,0.171778190469495,0.256480319038856,0.2193971804359103,1.106382338459123e-22,1950
Qwen3-235B-A22B,30,care-harm_virtue,0.1259278735766592,1.1464315598928544e-07,0.0796843922420369,0.1716304939367438,0.2244915349050109,1.485920840076496e-21,1761
Qwen3-235B-A22B,30,fairness-cheating_vice,0.2280939035520493,1.9695088100234438e-24,0.1855827051780145,0.2697528667962039,0.2583348400790011,4.2251219832911926e-31,1950
